X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,Label1,Label2,Label3,Label4,Label5,Label6,Label7
2,58,0,1,0,0,18,14,-1,1,0,0,1,0,0,0,0,0
3,59,1,1,0,1,62,10,1,1,1,0,0,0,1,0,0,0
2,146,0,1,1,1,74,19,-1,1,0,1,0,0,0,0,0,0
3,52,0,0,1,1,37,13,-1,1,0,0,1,0,0,0,0,0
3,52,0,0,1,0,42,13,-1,0,0,0,0,0,1,0,0,0
2,105,1,1,1,0,36,9,0,1,0,1,0,0,0,0,0,0
3,52,0,0,1,0,30,14,-1,1,0,0,0,0,1,0,0,0
4,52,0,0,1,1,50,15,-1,1,0,0,0,0,1,0,0,0
2,62,0,1,1,1,18,25,-1,1,0,0,0,0,1,0,0,0
2,62,0,0,1,1,20,25,-1,0,0,0,0,1,0,0,0,0
2,52,1,1,0,0,17,13,0,1,0,0,0,1,0,0,0,0
2,52,1,1,0,0,17,13,0,0,0,0,0,0,1,0,0,0
2,60,1,1,1,1,44,10,1,1,1,0,0,0,1,0,0,0
3,108,1,1,1,0,27,7,1,1,1,0,1,0,0,0,0,0
3,108,0,1,1,1,58,14,-1,1,0,0,0,1,0,0,0,0
3,69,0,1,1,1,63,11,-1,1,0,0,0,0,1,0,0,0
3,69,1,1,0,1,17,12,1,1,1,0,1,0,0,0,0,0
3,75,0,1,1,0,18,14,-1,1,0,0,0,1,0,0,0,0
2,114,1,1,1,1,28,9,1,1,1,0,0,0,1,0,0,0
2,114,0,0,1,1,56,9,-1,0,0,0,1,0,0,0,0,0
2,114,0,1,1,0,56,9,-1,1,0,1,0,0,0,0,0,0
3,48,0,1,1,0,73,15,-1,1,0,0,1,0,0,0,0,0
3,48,0,1,1,0,62,15,-1,0,0,0,1,0,0,0,0,0
2,48,1,1,0,1,20,10,1,1,1,0,0,1,0,0,0,0
2,48,1,1,0,0,45,10,1,0,1,0,0,0,1,0,0,0
2,76,1,0,1,0,26,12,1,1,1,0,0,0,1,0,0,0
4,55,0,0,1,1,39,12,-1,1,0,0,0,0,1,0,0,0
3,62,1,1,1,1,44,9,1,1,1,0,0,1,0,0,0,0
3,62,1,1,0,0,23,12,1,1,1,0,0,1,0,0,0,0
3,62,0,1,0,0,22,12,-1,0,0,0,0,0,1,0,0,0
4,71,0,1,1,0,22,13,-1,1,0,0,0,0,1,0,0,0
4,75,0,0,1,1,49,16,-1,1,0,0,0,0,1,0,0,0
2,87,1,1,0,0,24,11,0,1,0,0,1,0,0,0,0,0
2,87,1,1,0,0,50,11,0,0,0,1,0,0,0,0,0,0
2,120,1,1,1,1,47,7,1,1,1,0,1,0,0,0,0,0
2,146,0,1,0,1,56,13,-1,1,0,0,1,0,0,0,0,0
4,70,0,1,1,0,38,15,-1,1,0,0,0,0,0,1,0,0
2,107,1,1,0,0,33,9,0,1,0,0,1,0,0,0,0,0
2,107,0,1,1,1,45,17,-1,1,0,0,1,0,0,0,0,0
3,65,0,1,1,1,17,17,-1,1,0,1,0,0,0,0,0,0
2,65,0,0,0,1,18,11,-1,1,0,1,0,0,0,0,0,0
4,70,0,0,1,1,75,18,-1,1,0,0,0,0,0,1,0,0
3,77,0,0,0,1,20,27,-1,1,0,0,0,1,0,0,0,0
3,77,0,0,0,1,22,27,-1,0,0,1,0,0,0,0,0,0
5,77,1,1,1,0,31,8,1,1,1,0,0,0,1,0,0,0
2,68,1,0,0,0,24,9,1,1,1,0,0,0,1,0,0,0
4,140,0,0,1,0,17,19,-1,1,0,0,0,0,1,0,0,0
4,140,0,1,1,1,19,19,-1,0,0,0,0,1,0,0,0,0
2,131,1,0,0,0,62,8,1,1,1,0,0,1,0,0,0,0
2,131,0,1,1,1,35,13,-1,1,0,1,0,0,0,0,0,0
3,128,0,1,1,0,25,20,-1,1,0,0,1,0,0,0,0,0
3,88,0,1,1,0,16,20,-1,1,0,0,0,1,0,0,0,0
3,77,0,1,1,1,33,10,-1,1,0,0,0,1,0,0,0,0
2,78,0,1,1,0,29,13,-1,1,0,0,1,0,0,0,0,0
2,78,0,0,0,0,30,15,-1,1,0,0,0,0,1,0,0,0
3,51,1,1,1,1,17,12,1,1,1,0,1,0,0,0,0,0
3,51,1,1,1,0,20,9,1,1,1,0,0,0,1,0,0,0
3,75,1,1,1,1,66,8,1,1,1,0,0,1,0,0,0,0
4,75,0,1,1,1,41,15,-1,1,0,0,0,0,1,0,0,0
3,75,0,1,1,0,22,20,-1,1,0,1,0,0,0,0,0,0
3,75,0,1,1,1,22,20,-1,0,0,1,0,0,0,0,0,0
2,92,0,1,1,0,35,13,-1,1,0,0,1,0,0,0,0,0
4,71,0,0,0,1,37,17,-1,1,0,0,0,0,0,1,0,0
4,79,1,0,1,0,67,9,1,1,1,0,0,0,1,0,0,0
4,76,1,1,1,1,31,10,1,1,1,0,1,0,0,0,0,0
4,76,0,0,1,1,31,12,-1,1,0,0,1,0,0,0,0,0
3,77,1,1,0,0,18,8,1,1,1,0,0,0,1,0,0,0
3,77,1,1,0,0,18,8,1,0,1,0,0,0,1,0,0,0
2,77,0,1,1,1,23,16,-1,1,0,0,0,1,0,0,0,0
2,65,1,1,1,0,47,8,1,1,1,0,1,0,0,0,0,0
3,65,0,1,1,0,39,16,-1,1,0,0,1,0,0,0,0,0
3,111,1,1,1,0,24,8,0,1,0,0,0,1,0,0,0,0
3,111,1,0,0,0,50,10,1,1,1,0,0,0,1,0,0,0
2,70,0,0,1,1,19,15,-1,1,0,0,0,0,0,1,0,0
2,70,0,0,1,0,19,15,-1,0,0,0,1,0,0,0,0,0
3,70,0,0,1,1,32,23,-1,1,0,0,0,0,1,0,0,0
3,70,0,0,1,1,22,23,-1,0,0,0,0,0,0,1,0,0
3,79,1,1,0,1,45,8,0,1,0,0,0,0,1,0,0,0
4,79,1,1,1,0,46,8,1,1,1,0,1,0,0,0,0,0
2,137,0,0,1,0,28,15,-1,1,0,0,1,0,0,0,0,0
2,64,1,0,0,0,34,10,1,1,1,1,0,0,0,0,0,0
5,70,0,0,1,0,76,11,-1,1,0,0,0,0,0,1,0,0
2,104,0,1,1,1,42,17,-1,1,0,0,0,1,0,0,0,0
4,75,0,0,0,0,21,17,-1,1,0,0,0,0,1,0,0,0
3,143,0,1,1,0,20,20,-1,1,0,1,0,0,0,0,0,0
3,143,0,1,1,0,20,20,-1,0,0,1,0,0,0,0,0,0
2,75,1,0,0,1,20,8,1,1,1,0,1,0,0,0,0,0
3,47,1,0,0,1,21,11,1,1,1,0,0,0,1,0,0,0
2,47,1,1,1,1,28,10,1,1,1,0,0,0,1,0,0,0
2,47,1,1,1,0,36,10,1,0,1,0,0,1,0,0,0,0
3,65,1,0,0,1,45,8,0,1,0,0,1,0,0,0,0,0
3,65,1,0,0,0,39,8,0,0,0,0,0,0,1,0,0,0
3,78,1,0,1,1,20,10,1,1,1,1,0,0,0,0,0,0
3,78,1,0,1,1,20,10,1,0,1,1,0,0,0,0,0,0
3,52,0,1,0,1,18,15,-1,1,0,0,0,1,0,0,0,0
3,52,0,1,0,0,17,15,-1,0,0,0,0,0,0,1,0,0
3,58,0,0,1,1,41,11,-1,1,0,0,1,0,0,0,0,0
2,58,1,1,1,0,54,13,1,1,1,0,0,0,1,0,0,0
2,58,1,1,0,1,16,12,0,1,0,1,0,0,0,0,0,0
2,58,1,1,0,1,17,12,0,0,0,1,0,0,0,0,0,0
3,106,1,0,1,1,25,9,1,1,1,0,0,1,0,0,0,0
3,106,0,1,0,0,24,14,-1,1,0,1,0,0,0,0,0,0
4,60,0,0,1,0,20,13,-1,1,0,0,0,0,1,0,0,0
4,60,0,0,1,1,22,13,-1,0,0,0,0,0,1,0,0,0
5,55,0,0,0,1,24,17,-1,1,0,0,0,0,1,0,0,0
5,55,0,0,0,1,33,17,-1,0,0,0,0,0,0,1,0,0
4,62,1,0,1,0,31,9,1,1,1,0,1,0,0,0,0,0
4,62,0,1,0,1,62,17,-1,1,0,0,0,0,1,0,0,0
3,46,1,0,1,1,31,10,1,1,1,0,0,0,1,0,0,0
2,134,0,0,0,1,38,18,-1,1,0,1,0,0,0,0,0,0
5,48,1,1,0,1,33,8,1,1,1,0,0,0,1,0,0,0
3,48,0,1,1,1,45,15,-1,1,0,0,0,1,0,0,0,0
3,48,1,1,0,1,66,9,1,1,1,0,0,1,0,0,0,0
3,48,1,1,0,0,63,9,1,0,1,0,0,0,1,0,0,0
3,51,0,0,1,1,53,19,-1,1,0,0,0,0,1,0,0,0
3,51,0,0,1,0,42,19,-1,0,0,0,0,0,1,0,0,0
3,51,1,0,1,1,28,14,1,1,1,0,1,0,0,0,0,0
3,51,0,1,1,1,42,14,-1,0,0,0,0,0,1,0,0,0
4,55,0,0,1,1,39,16,-1,1,0,0,0,0,1,0,0,0
4,55,1,1,0,1,70,14,1,1,1,0,0,0,0,1,0,0
3,52,0,0,1,0,20,20,-1,1,0,0,0,0,1,0,0,0
3,52,0,0,1,1,23,20,-1,0,0,0,0,0,1,0,0,0
2,96,0,0,0,1,28,13,-1,1,0,0,1,0,0,0,0,0
2,96,0,1,0,1,19,13,-1,0,0,1,0,0,0,0,0,0
3,53,1,0,0,0,50,9,0,1,0,0,0,0,1,0,0,0
5,50,0,1,1,0,54,13,-1,1,0,0,0,0,1,0,0,0
5,50,0,1,0,0,26,14,-1,1,0,0,0,0,0,1,0,0
5,54,1,0,1,0,41,12,1,1,1,0,1,0,0,0,0,0
5,46,0,1,1,0,55,12,-1,1,0,0,0,0,1,0,0,0
4,46,1,1,0,1,38,10,1,1,1,0,0,0,1,0,0,0
3,46,0,0,1,1,16,10,-1,1,0,1,0,0,0,0,0,0
3,46,0,0,1,0,17,10,-1,0,0,1,0,0,0,0,0,0
2,65,0,1,0,1,42,16,-1,1,0,0,0,0,1,0,0,0
0,65,0,1,0,1,37,12,-1,1,0,0,0,1,0,0,0,0
3,110,1,1,0,1,37,10,0,1,0,0,0,1,0,0,0,0
2,51,1,1,1,1,18,7,1,1,1,0,0,0,1,0,0,0
5,52,0,0,0,1,18,18,-1,1,0,0,0,0,1,0,0,0
3,58,0,1,0,0,72,23,-1,1,0,0,1,0,0,0,0,0
3,58,0,0,0,0,70,23,-1,0,0,0,0,0,1,0,0,0
3,47,0,0,1,1,28,18,-1,1,0,0,1,0,0,0,0,0
3,47,0,0,1,1,37,18,-1,0,0,0,0,1,0,0,0,0
2,47,1,1,0,0,27,9,0,1,0,0,1,0,0,0,0,0
2,47,0,0,0,0,19,15,-1,0,0,0,1,0,0,0,0,0
2,84,0,0,1,1,77,18,-1,1,0,0,1,0,0,0,0,0
2,84,0,0,1,0,72,18,-1,0,0,0,0,1,0,0,0,0
3,62,0,0,0,1,68,15,-1,1,0,0,1,0,0,0,0,0
3,62,0,0,0,0,68,15,-1,0,0,0,0,0,1,0,0,0
3,68,1,0,1,0,43,10,1,1,1,0,0,0,1,0,0,0
3,104,1,1,1,1,26,8,1,1,1,0,0,1,0,0,0,0
5,46,1,0,0,0,41,11,0,1,0,0,0,0,0,1,0,0
3,50,1,0,1,1,18,7,1,1,1,0,1,0,0,0,0,0
3,50,1,0,1,1,18,7,1,0,1,0,0,1,0,0,0,0
5,48,1,0,0,1,21,10,1,1,1,0,0,0,1,0,0,0
5,48,1,0,0,0,22,10,1,0,1,0,0,0,0,1,0,0
3,48,1,0,0,1,77,8,0,1,0,0,0,0,1,0,0,0
4,50,1,1,1,1,31,10,1,1,1,0,0,1,0,0,0,0
5,50,1,0,0,1,42,10,1,1,1,0,0,0,1,0,0,0
5,50,0,0,0,1,47,10,-1,0,0,0,0,0,0,1,0,0
3,64,0,0,1,1,64,14,-1,1,0,0,0,0,1,0,0,0
5,51,1,1,0,1,31,9,1,1,1,0,0,0,1,0,0,0
4,51,0,1,1,0,48,19,-1,1,0,0,0,0,1,0,0,0
2,121,1,0,0,0,36,7,0,1,0,0,0,1,0,0,0,0
3,52,1,0,0,1,31,8,1,1,1,0,0,1,0,0,0,0
2,93,1,1,1,0,26,10,1,1,1,0,1,0,0,0,0,0
3,47,0,0,1,1,17,14,-1,0,0,0,0,1,0,0,0,0
3,47,0,0,0,0,41,14,-1,1,0,0,0,0,1,0,0,0
5,134,0,1,1,1,53,20,-1,1,0,0,1,0,0,0,0,0
5,48,1,1,0,0,25,10,1,1,1,0,0,0,0,1,0,0
5,48,0,1,0,1,27,10,-1,0,0,0,0,1,0,0,0,0
4,52,1,0,1,1,23,7,1,1,1,0,0,1,0,0,0,0
4,53,1,0,1,1,28,9,1,1,1,0,0,1,0,0,0,0
4,53,1,0,1,1,27,9,1,0,1,0,0,0,0,1,0,0
3,53,0,0,1,1,50,16,-1,1,0,0,0,0,0,1,0,0
3,53,0,1,0,1,57,10,-1,1,0,0,0,0,1,0,0,0
4,143,1,0,1,1,29,7,1,1,1,1,0,0,0,0,0,0
2,47,1,0,1,1,28,10,0,1,0,0,0,0,1,0,0,0
3,49,1,1,1,1,29,10,1,1,1,0,0,1,0,0,0,0
3,52,1,0,1,0,25,7,1,1,1,0,0,1,0,0,0,0
2,146,0,1,0,0,69,18,-1,1,0,0,1,0,0,0,0,0
2,146,0,1,0,0,67,18,-1,0,0,0,1,0,0,0,0,0
2,48,1,1,1,1,47,8,1,1,1,0,0,0,1,0,0,0
3,46,1,0,0,1,18,9,0,1,0,0,0,0,1,0,0,0
3,41,0,0,0,0,19,12,-1,0,0,0,0,0,1,0,0,0
3,51,1,0,0,1,17,9,1,1,1,0,1,0,0,0,0,0
3,51,1,0,0,1,18,9,1,0,1,0,1,0,0,0,0,0
3,51,0,1,1,1,23,14,-1,1,0,0,1,0,0,0,0,0
3,51,0,0,1,1,29,14,-1,0,0,0,1,0,0,0,0,0
3,72,0,1,0,1,55,15,-1,1,0,0,0,0,1,0,0,0
2,72,0,1,1,0,44,12,-1,1,0,0,1,0,0,0,0,0
3,72,0,1,1,0,25,15,-1,1,0,0,1,0,0,0,0,0
2,122,0,0,1,1,26,18,-1,1,0,1,0,0,0,0,0,0
2,122,0,1,0,0,74,16,-1,1,0,0,1,0,0,0,0,0
2,85,0,0,1,1,49,22,-1,1,0,0,0,1,0,0,0,0
2,85,1,1,0,1,75,9,1,1,1,0,0,0,1,0,0,0
2,85,1,1,0,0,71,9,1,0,1,0,0,0,1,0,0,0
3,101,0,0,1,1,50,19,-1,1,0,0,0,1,0,0,0,0
3,75,1,0,0,0,44,12,1,1,1,0,1,0,0,0,0,0
3,75,1,1,1,1,37,8,1,1,1,0,0,0,1,0,0,0
2,62,0,1,1,1,59,19,-1,1,0,1,0,0,0,0,0,0
2,68,1,0,0,1,26,9,0,1,0,0,0,0,0,1,0,0
3,118,0,0,1,0,21,10,-1,1,0,0,1,0,0,0,0,0
3,118,0,0,1,1,20,10,-1,0,0,0,0,1,0,0,0,0
4,119,0,0,1,1,70,16,-1,1,0,0,0,1,0,0,0,0
4,68,0,0,0,1,41,20,-1,1,0,0,0,1,0,0,0,0
4,68,0,0,0,0,20,20,-1,0,0,0,0,0,0,1,0,0
5,68,0,0,1,1,35,20,-1,1,0,0,0,0,1,0,0,0
2,94,1,0,0,0,16,10,0,1,0,0,1,0,0,0,0,0
2,94,1,1,1,1,32,8,1,1,1,0,1,0,0,0,0,0
2,94,1,1,1,0,25,8,1,0,1,0,1,0,0,0,0,0
4,101,0,0,1,0,35,20,-1,1,0,0,0,0,0,0,1,0
3,75,0,0,1,1,59,10,-1,1,0,0,0,0,1,0,0,0
3,75,1,1,1,1,26,9,1,1,1,0,1,0,0,0,0,0
2,100,1,0,1,0,67,7,1,1,1,0,0,0,1,0,0,0
2,81,1,1,1,0,61,12,1,1,1,0,0,1,0,0,0,0
2,108,0,1,0,0,28,15,-1,1,0,1,0,0,0,0,0,0
4,69,0,0,1,1,70,13,-1,1,0,0,0,0,0,1,0,0
2,69,0,1,1,1,37,19,-1,1,0,0,1,0,0,0,0,0
3,45,0,1,0,1,71,18,-1,1,0,0,0,0,1,0,0,0
2,45,1,1,1,0,36,10,1,1,1,0,1,0,0,0,0,0
2,71,0,1,0,0,36,13,-1,1,0,0,0,0,0,0,1,0
2,71,0,1,0,0,28,13,-1,0,0,0,0,0,0,0,1,0
2,123,1,1,1,1,70,10,1,1,1,0,0,1,0,0,0,0
2,123,1,0,1,0,64,10,1,0,1,0,1,0,0,0,0,0
2,123,1,1,0,1,28,8,0,1,0,0,1,0,0,0,0,0
2,116,1,0,1,1,49,12,1,1,1,0,1,0,0,0,0,0
2,95,0,0,0,0,46,17,-1,1,0,1,0,0,0,0,0,0
2,95,0,0,0,0,79,17,-1,0,0,0,0,0,1,0,0,0
3,73,0,0,1,1,20,16,-1,1,0,0,0,1,0,0,0,0
3,73,0,1,1,0,35,18,-1,1,0,0,0,0,1,0,0,0
2,149,0,1,0,1,43,16,-1,1,0,1,0,0,0,0,0,0
2,149,0,1,1,1,19,18,-1,1,0,0,1,0,0,0,0,0
4,68,0,0,1,1,38,13,-1,1,0,0,0,0,0,1,0,0
2,114,0,1,1,0,47,15,-1,1,0,0,1,0,0,0,0,0
2,114,0,1,1,0,34,15,-1,0,0,0,1,0,0,0,0,0
2,116,1,0,1,1,37,9,0,1,0,1,0,0,0,0,0,0
2,137,0,1,0,0,19,11,-1,1,0,1,0,0,0,0,0,0
2,73,0,1,1,1,32,12,-1,1,0,1,0,0,0,0,0,0
2,73,0,1,0,0,17,16,-1,1,0,0,0,1,0,0,0,0
2,73,0,1,0,0,17,16,-1,0,0,0,0,0,1,0,0,0
2,119,0,0,0,1,41,17,-1,1,0,1,0,0,0,0,0,0
2,119,1,0,1,0,47,12,1,1,1,1,0,0,0,0,0,0
2,129,1,1,1,1,23,9,0,1,0,1,0,0,0,0,0,0
2,128,1,1,1,0,23,11,1,1,1,1,0,0,0,0,0,0
3,68,0,0,0,1,82,23,-1,1,0,0,0,0,0,0,1,0
3,68,0,1,0,0,77,23,-1,0,0,0,0,0,0,1,0,0
3,73,0,0,0,1,74,16,-1,1,0,0,0,0,1,0,0,0
2,73,0,1,1,1,19,25,-1,1,0,0,1,0,0,0,0,0
3,85,0,0,1,1,25,16,-1,1,0,0,0,1,0,0,0,0
3,75,1,0,1,1,22,8,1,1,1,0,1,0,0,0,0,0
3,75,1,0,0,0,76,10,0,1,0,0,1,0,0,0,0,0
2,98,0,0,1,1,49,18,-1,1,0,1,0,0,0,0,0,0
2,98,0,0,1,0,16,18,-1,0,0,0,0,1,0,0,0,0
2,73,0,1,0,0,26,15,-1,1,0,0,0,0,1,0,0,0
3,73,1,1,0,1,38,14,0,1,0,1,0,0,0,0,0,0
3,73,1,1,0,0,36,14,0,0,0,1,0,0,0,0,0,0
2,101,1,1,1,0,29,10,1,1,1,0,1,0,0,0,0,0
2,101,1,1,1,0,24,10,1,0,1,0,1,0,0,0,0,0
4,75,1,0,0,1,24,7,0,1,0,0,0,0,1,0,0,0
3,105,0,0,1,1,39,11,-1,1,0,0,0,1,0,0,0,0
2,105,0,1,1,1,68,16,-1,1,0,0,0,0,0,0,1,0
2,105,0,1,0,0,36,20,-1,1,0,1,0,0,0,0,0,0
0,101,1,1,0,1,41,9,0,1,0,1,0,0,0,0,0,0
2,107,1,1,0,0,26,11,0,1,0,1,0,0,0,0,0,0
3,136,0,0,1,0,39,19,-1,1,0,0,1,0,0,0,0,0
3,70,0,0,1,0,20,10,-1,1,0,0,1,0,0,0,0,0
3,70,0,0,1,0,30,10,-1,0,0,1,0,0,0,0,0,0
2,80,1,1,1,0,19,7,0,1,0,0,1,0,0,0,0,0
2,80,1,1,1,1,24,7,0,0,0,1,0,0,0,0,0,0
2,80,1,1,1,1,29,11,0,1,0,1,0,0,0,0,0,0
2,80,1,1,1,1,28,11,0,0,0,1,0,0,0,0,0,0
2,73,0,0,0,1,21,16,-1,1,0,0,0,0,1,0,0,0
2,71,1,1,1,0,72,12,0,1,0,0,1,0,0,0,0,0
2,71,0,1,0,0,36,15,-1,1,0,0,0,0,0,0,1,0
2,110,0,0,1,1,42,10,-1,1,0,1,0,0,0,0,0,0
2,110,0,0,1,1,26,10,-1,0,0,1,0,0,0,0,0,0
4,73,0,1,0,1,18,16,-1,1,0,0,0,0,1,0,0,0
4,73,0,1,0,0,18,16,-1,0,0,0,0,0,0,0,1,0
3,73,0,0,0,1,79,18,-1,1,0,0,0,0,1,0,0,0
3,73,0,1,0,0,73,18,-1,0,0,0,0,0,1,0,0,0
4,73,0,0,0,1,18,18,-1,1,0,0,0,0,1,0,0,0
4,73,0,1,0,1,18,18,-1,0,0,0,0,0,1,0,0,0
4,93,0,0,0,0,40,20,-1,1,0,0,0,1,0,0,0,0
4,75,1,1,0,1,59,10,1,1,1,0,0,0,1,0,0,0
4,73,0,0,0,1,29,16,-1,1,0,0,0,0,1,0,0,0
3,73,0,1,1,1,16,18,-1,1,0,0,1,0,0,0,0,0
5,73,1,1,1,0,23,11,1,1,1,0,0,0,1,0,0,0
5,73,0,1,1,0,42,12,-1,1,0,0,0,0,1,0,0,0
3,119,0,1,1,1,22,14,-1,1,0,0,1,0,0,0,0,0
3,119,1,1,1,0,46,8,0,1,0,0,0,1,0,0,0,0
3,119,1,1,1,1,18,8,0,0,0,0,0,1,0,0,0,0
2,120,1,1,1,1,29,7,0,1,0,1,0,0,0,0,0,0
2,120,1,1,1,0,29,7,0,0,0,1,0,0,0,0,0,0
2,125,1,0,1,0,28,7,0,1,0,0,0,1,0,0,0,0
2,123,0,0,1,1,18,18,-1,1,0,0,1,0,0,0,0,0
2,123,0,0,1,0,17,18,-1,0,0,0,1,0,0,0,0,0
3,139,0,0,1,1,33,13,-1,1,0,0,0,1,0,0,0,0
4,139,0,1,0,1,39,16,-1,1,0,0,0,0,0,1,0,0
4,139,0,1,0,0,18,16,-1,0,0,0,0,0,1,0,0,0
2,127,1,1,1,1,17,8,1,1,1,1,0,0,0,0,0,0
3,95,0,0,1,1,43,15,-1,1,0,0,0,1,0,0,0,0
3,95,1,0,0,1,24,11,0,1,0,1,0,0,0,0,0,0
3,95,1,0,0,0,26,11,0,0,0,1,0,0,0,0,0,0
3,95,0,1,0,1,40,13,-1,1,0,0,1,0,0,0,0,0
2,100,0,1,1,0,16,10,-1,1,0,1,0,0,0,0,0,0
2,100,0,0,1,0,17,10,-1,0,0,0,0,0,1,0,0,0
3,100,1,1,0,0,53,8,0,1,0,0,1,0,0,0,0,0
3,100,1,0,0,0,27,8,0,0,0,0,1,0,0,0,0,0
2,100,0,0,1,1,48,27,-1,1,0,1,0,0,0,0,0,0
2,82,1,1,1,0,45,8,1,1,1,0,0,0,1,0,0,0
2,82,0,1,0,0,70,10,-1,1,0,1,0,0,0,0,0,0
2,68,1,1,0,1,72,10,0,1,0,1,0,0,0,0,0,0
2,68,1,1,0,0,34,10,0,0,0,0,1,0,0,0,0,0
2,121,1,1,1,0,39,8,1,1,1,0,0,1,0,0,0,0
4,73,0,0,1,1,18,18,-1,1,0,0,0,0,1,0,0,0
5,73,0,0,1,0,46,19,-1,1,0,0,0,0,1,0,0,0
2,127,0,0,1,0,20,21,-1,1,0,0,0,1,0,0,0,0
2,127,1,1,0,1,40,9,0,1,0,0,1,0,0,0,0,0
2,127,0,0,0,1,22,19,-1,1,0,1,0,0,0,0,0,0
2,127,0,0,0,0,16,19,-1,0,0,1,0,0,0,0,0,0
2,127,0,1,1,0,67,9,-1,1,0,0,1,0,0,0,0,0
2,127,0,1,1,1,75,9,-1,0,0,0,1,0,0,0,0,0
2,95,1,0,0,0,23,8,0,1,0,0,1,0,0,0,0,0
3,95,0,0,1,1,16,14,-1,1,0,0,1,0,0,0,0,0
2,68,1,1,1,0,31,9,1,1,1,1,0,0,0,0,0,0
2,75,1,0,0,0,17,10,0,1,0,0,0,0,0,0,1,0
3,75,1,1,1,1,40,8,1,1,1,0,0,0,1,0,0,0
3,99,1,1,0,0,49,10,0,1,0,0,1,0,0,0,0,0
3,96,0,0,1,0,20,19,-1,1,0,0,0,1,0,0,0,0
4,96,0,0,1,1,20,15,-1,1,0,0,1,0,0,0,0,0
2,80,1,0,1,1,59,11,1,1,1,0,0,0,1,0,0,0
2,94,1,1,0,1,30,10,0,1,0,0,1,0,0,0,0,0
2,141,0,1,1,1,80,16,-1,1,0,0,0,1,0,0,0,0
2,141,0,1,1,0,75,16,-1,0,0,1,0,0,0,0,0,0
2,141,1,1,0,1,41,13,0,1,0,0,0,1,0,0,0,0
2,88,1,1,1,1,21,7,1,1,1,1,0,0,0,0,0,0
3,88,1,0,1,1,28,10,0,1,0,1,0,0,0,0,0,0
2,134,0,1,1,1,35,13,-1,1,0,1,0,0,0,0,0,0
2,134,0,1,0,1,59,12,-1,1,0,1,0,0,0,0,0,0
3,68,1,0,0,1,21,11,1,1,1,0,0,0,0,1,0,0
2,75,1,1,1,1,16,9,1,1,1,0,0,0,1,0,0,0
3,75,1,1,0,0,38,6,0,1,0,0,0,0,1,0,0,0
0,75,0,1,0,1,63,15,-1,1,0,1,0,0,0,0,0,0
2,75,0,1,1,0,42,15,-1,1,0,1,0,0,0,0,0,0
2,75,1,0,1,1,44,8,1,1,1,1,0,0,0,0,0,0
2,75,1,1,0,1,27,14,0,1,0,0,0,0,0,0,1,0
2,108,1,0,1,1,21,9,1,1,1,0,0,1,0,0,0,0
2,108,1,1,1,0,18,9,1,0,1,0,1,0,0,0,0,0
3,83,1,1,1,0,19,10,1,1,1,0,0,1,0,0,0,0
2,114,0,0,1,0,28,15,-1,1,0,0,0,0,0,0,1,0
3,108,0,0,1,1,21,17,-1,1,0,0,0,1,0,0,0,0
3,57,0,1,1,0,27,14,-1,1,0,0,0,0,1,0,0,0
3,145,0,1,0,0,29,18,-1,1,0,0,1,0,0,0,0,0
3,68,0,1,1,0,20,12,-1,1,0,0,0,1,0,0,0,0
3,68,0,1,0,1,49,16,-1,1,0,0,0,0,1,0,0,0
3,68,0,1,0,0,62,16,-1,0,0,0,0,0,0,1,0,0
2,73,1,1,1,1,47,12,1,1,1,0,1,0,0,0,0,0
3,76,1,0,1,1,41,8,1,1,1,1,0,0,0,0,0,0
3,76,1,1,0,0,20,8,1,1,1,0,1,0,0,0,0,0
3,76,1,1,0,0,28,8,1,0,1,0,1,0,0,0,0,0
3,76,0,1,0,1,66,18,-1,1,0,0,0,1,0,0,0,0
3,76,1,1,1,1,54,8,1,1,1,1,0,0,0,0,0,0
3,76,0,1,1,0,52,8,-1,0,0,1,0,0,0,0,0,0
3,95,0,0,1,1,68,14,-1,1,0,0,0,1,0,0,0,0
4,95,0,1,1,1,16,12,-1,1,0,0,0,0,1,0,0,0
4,95,0,0,1,1,16,12,-1,0,0,0,0,0,1,0,0,0
2,73,1,0,1,0,25,8,1,1,1,0,0,1,0,0,0,0
2,73,1,1,1,0,32,8,1,0,1,0,0,1,0,0,0,0
4,75,1,1,1,0,31,8,1,1,1,0,0,0,1,0,0,0
2,73,0,1,1,1,27,12,-1,1,0,0,0,1,0,0,0,0
2,73,0,1,1,1,23,12,-1,0,0,0,0,0,1,0,0,0
2,66,1,1,1,0,19,9,1,1,1,0,1,0,0,0,0,0
2,66,1,1,0,0,44,11,0,1,0,0,1,0,0,0,0,0
3,102,1,1,0,0,44,11,0,1,0,0,1,0,0,0,0,0
2,102,0,1,1,1,19,13,-1,1,0,0,0,0,0,0,1,0
2,102,0,0,1,0,18,13,-1,0,0,0,0,0,0,0,1,0
2,106,1,1,0,0,31,8,1,1,1,1,0,0,0,0,0,0
2,73,0,1,1,0,25,12,-1,1,0,0,0,0,1,0,0,0
2,73,0,1,1,1,26,12,-1,0,0,0,1,0,0,0,0,0
3,69,0,0,1,1,17,16,-1,1,0,0,0,0,1,0,0,0
2,74,0,1,1,1,21,14,-1,1,0,1,0,0,0,0,0,0
2,122,0,1,1,1,49,14,-1,1,0,0,1,0,0,0,0,0
